County_Name,Project_Number,PointID,Elevation,Latitude83,Longitude83,Hole_Type,Bag_Number,LabID,AASHTO_Symbol,AASHTO_Group_Index,USCS_Symbol,USCS_Group_Name,Max_Dry_Density,Opt_Moisture_Content,Method,CBR,Liquid_Limit,Plastic_Limit,Plasticity_Index,Liquidity,Specific_Gravity,PF3,PF2,PF1,PF3_4,PF3_8,PF4,PF10,PF40,PF200,Pct_Clay,Pct_Colloid
Fayette,R-002-2013,26,906.97,38.05,-84.55,cut profile,,With Gravel,A-7-6,(21),CH,FAT CLAY with SAND,100.60,22.80,698A,7.52,50.99,27.74,23.00,0.16,2.64,100.00,100.00,100.00,100.00,100.00,99.16,97.55,90.55,84.11,50.45,45.77
Fayette,R-002-2013,29,910.76,38.05,-84.54,cut profile,,With Gravel,A-7-6,(29),CH,FAT CLAY,103.00,21.80,698A,12.76,54.83,25.66,29.00,0.32,2.66,100.00,100.00,100.00,100.00,100.00,99.69,98.87,95.16,89.98,52.60,47.91
Fayette,R-002-2013,32,927.10,38.06,-84.54,cut profile,,With Gravel,A-7-5,(18),MH,ELASTIC SILT with SAND,96.84,25.80,698A,7.08,51.68,29.69,22.00,0.34,2.72,100.00,100.00,100.00,100.00,95.72,93.87,91.90,83.96,76.22,44.52,37.54
Fayette,R-002-2013,34,945.73,38.06,-84.54,cut profile,,With Gravel,A-7-6,(32),CH,FAT CLAY,96.65,26.10,698A,8.19,58.57,28.90,30.00,0.17,2.77,100.00,100.00,100.00,100.00,100.00,100.00,99.55,94.45,91.53,64.05,60.26
Fayette,R-002-2013,37,942.06,38.06,-84.54,cut profile,,With Gravel,A-7-5,(24),MH,ELASTIC SILT,100.20,24.00,698A,8.93,52.50,29.86,23.00,-6.43000395401664e-03,2.65,100.00,100.00,100.00,100.00,100.00,100.00,99.67,91.80,88.55,55.40,51.24
Fayette,R-002-2013,43,911.34,38.06,-84.53,fill profile,,With Gravel,A-7-5,(25),MH,ELASTIC SILT,100.90,22.50,698A,10.61,53.83,30.22,24.00,-0.38,2.66,100.00,100.00,100.00,100.00,99.28,98.88,97.56,92.03,87.56,53.26,48.41
Fayette,R-002-2013,47,933.76,38.06,-84.53,cut profile,,With Gravel,A-7-5,(15),MH,SANDY ELASTIC SILT,102.30,18.00,698C,19.26,53.20,30.42,23.00,-0.15,2.68,100.00,100.00,100.00,100.00,94.40,91.09,85.75,77.33,67.08,43.43,39.70
Fayette,R-002-2013,48,928.85,38.06,-84.53,fill profile,38,,A-6,(17),CL,LEAN CLAY,106.20,18.90,698A,7.49,39.91,25.06,15.00,-0.07,2.66,100.00,100.00,100.00,100.00,100.00,100.00,99.72,99.07,98.67,27.32,23.38
Fayette,R-002-2013,49,943.28,38.06,-84.53,cut profile,,With Gravel,A-7-6,(36),CH,FAT CLAY,101.20,23.70,698A,9.33,60.59,26.87,34.00,0.06,2.69,100.00,100.00,100.00,100.00,100.00,100.00,99.74,94.36,92.48,57.65,54.52
Fayette,R-002-2013,49,943.28,38.06,-84.53,cut profile,,With Gravel,A-7-5,(30),MH,ELASTIC SILT,90.42,30.50,698A,8.35,66.31,40.22,26.00,0.08,2.64,100.00,100.00,100.00,100.00,99.03,98.68,97.84,92.70,89.11,66.81,63.71
Fayette,R-002-2013,6,973.11,38.05,-84.56,cut profile,,With Gravel,A-7-6,(26),CL,LEAN CLAY,108.00,18.10,698A,11.15,47.77,21.33,27.00,0.62,2.68,100.00,100.00,100.00,100.00,99.62,99.55,98.75,92.54,89.86,43.02,38.33
Fayette,R-002-2013,6,973.11,38.05,-84.56,cut profile,,With Gravel,A-7-6,(31),CH,FAT CLAY,97.60,24.40,698A,4.32,57.72,27.97,30.00,0.36,2.72,100.00,100.00,100.00,100.00,99.91,99.66,98.90,97.41,89.90,57.67,48.03
Fayette,R-002-2013,60,975.40,38.07,-84.52,cut profile,,With Gravel,A-6,(13),ML,SILT,106.30,17.70,698A,17.36,39.48,25.51,13.00,0.03,2.76,100.00,100.00,100.00,100.00,100.00,100.00,99.32,94.17,91.16,27.16,21.48
Fayette,R-002-2013,60,975.40,38.07,-84.52,cut profile,,With Gravel,A-7-6,(16),ML,SILT,109.20,18.90,698A,10.04,41.76,25.86,16.00,-0.22,2.66,100.00,100.00,100.00,100.00,100.00,100.00,99.48,93.17,91.07,39.05,35.28
Fayette,R-002-2013,62,979.70,38.07,-84.52,cut profile,,With Gravel,A-7-6,(22),CL,LEAN CLAY,105.70,19.70,698A,8.69,49.42,24.79,24.00,-0.15,2.70,100.00,100.00,100.00,100.00,99.00,98.81,98.18,89.64,85.07,39.28,32.88
Fayette,R-002-2013,62,979.70,38.07,-84.52,cut profile,,With Gravel,A-7-6,(26),CL,LEAN CLAY,107.90,19.20,698A,7.66,48.85,25.89,23.00,-999.00,2.69,100.00,100.00,100.00,100.00,100.00,100.00,99.81,98.84,98.32,40.63,37.21
Fayette,R-002-2013,67,992.40,38.07,-84.52,cut profile,,With Gravel,A-7-6,(16),CL,LEAN CLAY,105.90,19.00,698A,9.88,43.36,26.32,17.00,-0.04,2.70,100.00,100.00,100.00,100.00,100.00,99.66,98.25,90.75,85.98,33.80,29.35
Fayette,R-002-2013,67,992.40,38.07,-84.52,cut profile,,With Gravel,A-7-5,(31),MH,ELASTIC SILT,102.10,22.00,698A,2.50,62.66,32.69,30.00,-0.16,2.71,100.00,100.00,100.00,100.00,100.00,100.00,99.31,93.40,87.91,57.15,51.98
Fayette,R-002-2013,68,986.32,38.07,-84.52,cut profile,,With Gravel,A-7-6,(30),CH,FAT CLAY,100.90,23.00,698A,7.56,56.16,25.03,31.00,0.03,2.70,100.00,100.00,100.00,100.00,100.00,99.61,99.03,92.82,88.15,46.22,42.98
Fayette,R-002-2013,72,978.91,38.07,-84.51,cut profile,,With Gravel,A-7-5,(41),CH,FAT CLAY,95.28,25.90,698A,4.44,71.07,31.24,40.00,1.22976303100586e-04,2.67,100.00,100.00,100.00,100.00,100.00,100.00,99.90,95.04,89.04,63.91,57.81
Fayette,R-002-2013,73,978.00,38.07,-84.51,cut profile,,With Gravel,A-7-6,(16),CL,LEAN CLAY,106.50,18.60,698A,13.88,40.96,23.03,18.00,0.09,2.71,100.00,100.00,100.00,100.00,99.30,99.21,98.41,91.31,87.41,33.87,29.56
Fayette,R-002-2013,8,954.10,38.05,-84.56,cut profile,,,A-7-6,(43),CH,FAT CLAY,103.40,20.40,698A,7.32,64.93,27.64,37.00,-0.04,2.68,100.00,100.00,100.00,100.00,99.37,99.19,98.74,98.30,97.83,61.08,55.58
Fayette,R-002-2013,80,934.10,38.06,-84.54,fill profile,,With Gravel,A-7-6,(32),CH,FAT CLAY,95.59,27.10,698A,7.30,61.75,28.66,33.00,0.12,2.77,100.00,100.00,100.00,100.00,100.00,100.00,99.91,96.20,86.25,60.01,52.86
Fayette,R-002-2013,84,956.77,38.06,-84.54,cut profile,,With Gravel,A-7-6,(26),CL,LEAN CLAY,105.80,19.00,698A,17.63,47.87,21.53,26.00,0.44,2.65,100.00,100.00,100.00,100.00,100.00,99.97,99.39,95.62,92.88,43.64,42.73
Fayette,R-002-2013,89,942.49,38.06,-84.54,cut profile,,With Gravel,A-7-5,(30),MH,ELASTIC SILT,93.80,29.10,698A,9.77,63.44,35.45,28.00,-0.11,2.71,100.00,100.00,100.00,100.00,99.53,100.00,99.20,95.93,87.80,64.76,57.84
Fayette,R-002-2013,89,942.49,38.06,-84.54,cut profile,,With Gravel,A-7-6,(42),CH,FAT CLAY,94.50,29.50,698A,7.14,71.50,29.39,43.00,0.20,2.68,100.00,100.00,100.00,100.00,100.00,99.84,99.48,95.97,85.69,66.91,60.56
Fayette,R-002-2013,99,942.31,38.06,-84.53,cut profile,,With Gravel,A-7-6,(20),CL,LEAN CLAY,104.00,20.60,698A,12.43,46.64,27.32,20.00,0.31,2.61,100.00,100.00,100.00,100.00,100.00,100.00,99.81,93.38,89.91,51.15,46.87
Fayette,R-003-2013,11,988.99,38.07,-84.50,cut profile,,No Gravel,A-7-6,(24),CL,LEAN CLAY,97.63,23.10,T99A,6.60,48.60,23.82,25.00,0.31,2.82,100.00,100.00,100.00,100.00,100.00,100.00,100.00,95.88,86.82,45.87,40.47
Fayette,R-003-2013,15,976.08,38.07,-84.50,cut profile,,No Gravel,A-6,(16),CL,LEAN CLAY,102.30,21.90,T99A,7.70,38.41,20.38,18.00,0.60,2.84,100.00,100.00,100.00,100.00,100.00,100.00,100.00,92.13,89.16,41.36,36.03
Fayette,R-003-2013,18,967.26,38.07,-84.50,cut profile,,With Gravel,A-7-6,(21),CH,FAT CLAY with SAND,92.71,25.40,T99A,5.50,51.36,25.90,25.00,0.29,2.82,100.00,100.00,100.00,100.00,100.00,97.32,93.86,87.21,79.07,42.92,37.87
Fayette,R-003-2013,28,960.61,38.07,-84.49,cut profile,,No Gravel,A-7-6,(21),ML,SILT,91.91,27.80,T99A,8.80,49.12,28.57,20.00,0.39,2.79,100.00,100.00,100.00,100.00,100.00,100.00,100.00,95.49,90.83,56.56,50.87
Fayette,R-003-2013,32,939.64,38.07,-84.48,cut profile,,With Gravel,A-7-6,(18),CH,FAT CLAY with SAND,91.41,27.90,T99A,5.60,52.39,26.58,25.00,0.40,2.82,100.00,100.00,100.00,100.00,98.82,95.10,92.02,85.13,72.19,41.99,37.05
Fayette,R-003-2013,35,926.35,38.07,-84.48,cut profile,,With Gravel,A-6,(10),CL,SANDY LEAN CLAY,105.60,19.20,T99C,12.30,39.54,21.62,18.00,0.10,2.72,100.00,100.00,100.00,98.54,96.84,93.27,85.25,74.21,63.81,27.06,22.34
Fayette,R-003-2013,38,940.36,38.07,-84.48,cut profile,,With Gravel,A-7-6,(18),CL,LEAN CLAY with SAND,99.23,22.40,T99A,8.20,46.81,24.01,23.00,0.13,2.78,100.00,100.00,100.00,100.00,98.03,95.88,92.58,83.85,76.57,40.69,35.68
Fayette,R-003-2013,45,962.54,38.07,-84.49,cut profile,,No Gravel,A-7-6,(21),CH,FAT CLAY with SAND,94.35,26.60,T99A,6.00,50.92,26.10,25.00,0.37,2.82,100.00,100.00,100.00,100.00,100.00,100.00,100.00,92.29,80.33,45.62,40.25
Fayette,R-003-2013,86,978.89,38.07,-84.51,cut profile,,With Gravel,A-7-6,(22),CH,FAT CLAY with SAND,106.50,20.00,T99A,8.40,49.65,21.85,28.00,-0.42,2.82,100.00,100.00,100.00,100.00,100.00,98.80,97.00,81.88,78.25,35.81,30.81
Fayette,R-017-2008,13,955.88,38.08,-84.49,fill profile,,No Gravel,A-7-6,(19),CL,LEAN CLAY,97.33,17.10,T99A,4.00,43.88,24.72,19.00,-0.35,2.71,100.00,100.00,100.00,100.00,100.00,100.00,100.00,92.21,89.52,31.36,25.87
Fayette,R-017-2008,14,957.48,38.08,-84.49,fill profile,,No Gravel,A-7-6,(27),CH,FAT CLAY with SAND,87.44,24.00,T99A,3.00,57.14,27.94,29.00,-0.08,2.78,100.00,100.00,100.00,100.00,100.00,100.00,100.00,94.06,83.96,58.37,53.13
Fayette,R-017-2008,17,963.41,38.08,-84.48,cut profile,,No Gravel,A-7-6,(17),CL,LEAN CLAY,91.23,21.10,T99A,3.30,43.11,24.93,18.00,-0.43,2.67,100.00,100.00,100.00,100.00,100.00,100.00,100.00,92.20,85.92,39.59,30.36
Fayette,R-017-2008,2,962.63,38.07,-84.49,cut profile,,No Gravel,A-7-5,(21),MH,ELASTIC SILT with SAND,89.58,22.80,T99A,2.70,52.59,30.19,23.00,-0.34,2.63,100.00,100.00,100.00,100.00,100.00,100.00,100.00,94.21,80.57,45.86,38.36
Fayette,R-017-2008,20,942.94,38.08,-84.48,fill profile,,No Gravel,A-4,(6),CL,LEAN CLAY,103.00,18.70,T99A,5.50,27.61,20.48,8.00,-0.88,2.62,100.00,100.00,100.00,100.00,100.00,100.00,100.00,92.91,88.70,28.02,21.81
Fayette,R-017-2008,23,933.99,38.09,-84.48,fill profile,,No Gravel,A-6,(21),CL,LEAN CLAY,99.20,20.20,T99A,4.70,38.33,13.70,24.00,0.18,2.68,100.00,100.00,100.00,100.00,100.00,100.00,100.00,94.64,91.25,35.24,29.58
Fayette,R-017-2008,27,919.39,38.09,-84.48,cut profile,,No Gravel,A-7-6,(16),CL,LEAN CLAY with SAND,93.79,21.70,T99A,4.60,45.34,25.49,20.00,0.54,2.71,100.00,100.00,100.00,100.00,100.00,100.00,100.00,88.23,79.43,34.28,26.85
Fayette,R-017-2008,28,912.86,38.09,-84.48,fill profile,,No Gravel,A-7-6,(15),ML,SILT with SAND,97.37,22.20,T99A,3.50,45.36,27.28,18.00,0.01,2.74,100.00,100.00,100.00,100.00,100.00,100.00,100.00,93.89,77.79,31.92,28.42
Fayette,R-017-2008,30,931.92,38.09,-84.48,fill profile,,No Gravel,A-7-5,(31),MH,ELASTIC SILT,87.15,26.10,T99A,4.00,64.03,33.95,30.00,-0.11,2.67,100.00,100.00,100.00,100.00,100.00,100.00,100.00,96.15,86.97,58.82,52.01
Fayette,R-017-2008,33,929.46,38.10,-84.48,fill profile,,No Gravel,A-6,(11),CL,LEAN CLAY with SAND,102.10,17.20,T99A,7.00,35.94,21.41,15.00,-0.68,2.75,100.00,100.00,100.00,100.00,100.00,100.00,100.00,89.35,79.67,33.71,22.96
Fayette,R-017-2008,6,912.31,38.07,-84.49,fill profile,,No Gravel,A-7-6,(17),CL,LEAN CLAY,95.96,17.10,T99A,7.00,43.45,25.74,17.00,0.01,2.70,100.00,100.00,100.00,100.00,100.00,100.00,100.00,95.65,90.49,28.63,21.54
Fayette,R-017-2008,6,912.31,38.07,-84.49,fill profile,,No Gravel,A-7-6,(26),CL,LEAN CLAY,98.22,16.30,T99A,7.00,41.67,14.01,28.00,0.19,2.65,100.00,100.00,100.00,100.00,100.00,100.00,100.00,96.25,93.06,30.53,25.15
Fayette,R-017-2008,9,936.91,38.08,-84.49,cut profile,,No Gravel,A-7-6,(14),ML,SILT,89.76,27.00,T99A,3.10,42.35,29.26,13.00,-0.16,2.63,100.00,100.00,100.00,100.00,100.00,100.00,100.00,93.56,90.35,47.26,41.49
Fayette,R-017-2008,9,936.91,38.08,-84.49,cut profile,,No Gravel,A-7-6,(20),MH,ELASTIC SILT,92.09,23.40,T99A,4.40,49.82,29.43,21.00,0.24,2.63,100.00,100.00,100.00,100.00,100.00,100.00,100.00,96.00,85.15,53.47,48.26
Fayette,R-054-2013,2,951.80,38.04,-84.56,cut profile,,No Gravel,A-7-6,(30),CH,FAT CLAY,97.65,23.40,T99A,2.90,53.58,23.32,31.00,0.33,2.78,100.00,100.00,100.00,100.00,100.00,100.00,100.00,93.86,88.98,49.09,44.64
Fayette,R-054-2013,20,962.30,38.04,-84.56,cut profile,,No Gravel,A-7-6,(16),CL,LEAN CLAY,100.30,20.70,T99A,10.40,41.26,23.57,17.00,0.01,2.69,100.00,100.00,100.00,100.00,100.00,100.00,100.00,92.65,86.53,32.30,27.08
Fayette,R-054-2013,21,960.50,38.04,-84.56,cut profile,,No Gravel,A-7-6,(23),CH,FAT CLAY with SAND,100.00,25.20,T99A,3.00,57.94,25.64,32.00,0.04,2.62,100.00,100.00,100.00,100.00,100.00,100.00,100.00,88.54,71.71,51.50,45.48
Fayette,R-054-2013,3,959.60,38.04,-84.56,cut profile,,No Gravel,A-7-6,(29),CH,FAT CLAY,92.47,27.80,T99A,5.00,57.12,26.83,30.00,0.21,2.71,100.00,100.00,100.00,100.00,100.00,100.00,100.00,98.53,85.51,51.07,41.60
Fayette,R-054-2013,7,971.30,38.04,-84.56,cut profile,,No Gravel,A-6,(19),CL,LEAN CLAY,100.50,22.00,T99A,4.50,40.24,19.49,21.00,0.65,2.70,100.00,100.00,100.00,100.00,100.00,100.00,100.00,93.91,90.20,42.34,35.81
Fayette,R-054-2013,8,972.50,38.04,-84.56,cut profile,,No Gravel,A-6,(13),CL,LEAN CLAY,102.00,20.00,T99A,7.30,35.78,22.90,13.00,0.33,2.64,100.00,100.00,100.00,100.00,100.00,100.00,100.00,95.18,91.72,26.18,19.52
Fleming,R-051-2013,1,705.29,38.33,-83.59,cut profile,,No Gravel,A-7-5,(37),MH,ELASTIC SILT,91.38,26.90,T99A,2.20,68.37,34.74,33.00,-0.52,2.62,100.00,100.00,100.00,100.00,100.00,100.00,100.00,97.30,92.02,52.14,40.81
Fleming,R-051-2013,5,714.20,38.33,-83.59,cut profile,,With Gravel,A-7-6,(14),CL,LEAN CLAY with SAND,104.00,21.70,T99A,5.20,41.29,24.27,17.00,0.44,2.70,100.00,100.00,100.00,98.85,97.27,95.96,94.62,88.16,81.62,28.14,21.82
Fleming,R-060-2015,11,826.41,38.49,-83.62,cut profile,,No Gravel,A-7-5,(17),ML,SILT,96.42,22.10,T99A,6.20,45.17,30.07,15.00,0.05,2.59,100.00,100.00,100.00,100.00,100.00,100.00,100.00,96.42,92.60,21.32,13.50
Fleming,R-060-2015,16,849.53,38.50,-83.62,cut profile,,No Gravel,A-7-5,(39),MH,ELASTIC SILT,89.19,29.40,T99A,2.80,66.71,33.16,34.00,-0.01,2.82,100.00,100.00,100.00,100.00,100.00,100.00,100.00,98.32,93.97,50.96,44.94
Fleming,R-060-2015,19,789.30,38.50,-83.62,cut profile,,With Gravel,A-7-6,(28),CH,FAT CLAY,97.56,23.40,T99A,2.10,55.75,27.47,29.00,-0.10,2.54,100.00,100.00,100.00,100.00,97.65,95.51,93.57,90.01,86.09,44.51,36.92
Fleming,R-060-2015,21,792.92,38.50,-83.62,cut profile,,With Gravel,A-7-6,(31),CH,FAT CLAY,96.39,25.10,T99A,1.60,57.12,26.76,30.00,-0.10,2.54,100.00,100.00,100.00,100.00,98.97,98.20,97.17,95.36,91.43,52.54,44.62
Fleming,R-060-2015,25,837.40,38.50,-83.62,cut profile,,No Gravel,A-7-6,(28),CH,FAT CLAY,94.49,26.90,T99A,3.10,54.39,28.93,25.00,-0.12,2.54,100.00,100.00,100.00,100.00,100.00,100.00,100.00,98.10,94.79,45.61,37.75
Franklin,R-001-2014,19,680.90,38.16,-84.95,fill profile,,No Gravel,A-6,(12),CL,LEAN CLAY with SAND,,,698D,,39.80,23.48,17.00,0.33,2.66,100.00,100.00,100.00,100.00,100.00,100.00,100.00,88.42,75.44,33.54,29.13
Franklin,R-001-2014,21,683.70,38.16,-84.95,cut profile,,With Gravel,A-6,(13),CL,LEAN CLAY with SAND,104.40,20.20,T99A,3.90,39.00,20.36,19.00,0.05,2.81,100.00,100.00,100.00,100.00,95.88,93.31,90.75,84.18,76.41,38.26,32.81
Franklin,R-001-2014,25,735.20,38.16,-84.94,cut profile,25,No Gravel,A-7-5,(36),CH,FAT CLAY,93.76,27.10,T99A,2.20,65.81,30.30,36.00,-0.12,2.82,100.00,100.00,100.00,100.00,100.00,100.00,100.00,94.81,87.19,58.37,51.11
Franklin,R-001-2014,27,740.10,38.16,-84.94,cut profile,,No Gravel,A-6,(7),CL,SANDY LEAN CLAY,113.20,15.40,T99A,5.70,32.88,18.27,15.00,0.18,2.67,100.00,100.00,100.00,100.00,100.00,100.00,100.00,89.13,63.19,28.13,25.39
Franklin,R-001-2014,29,746.00,38.16,-84.94,cut profile,,No Gravel,A-6,(5),CL,SANDY LEAN CLAY,113.30,15.40,T99A,9.00,31.44,18.56,12.00,-0.02,2.66,100.00,100.00,100.00,100.00,100.00,100.00,100.00,88.16,64.28,29.32,24.92
Franklin,R-001-2014,29,746.00,38.16,-84.94,cut profile,29a,No Gravel,A-2-6,(0),SC,CLAYEY SAND,117.60,13.70,T99A,26.10,29.80,19.14,11.00,0.04,2.67,100.00,100.00,100.00,100.00,100.00,100.00,100.00,56.84,27.06,18.79,17.72
Franklin,R-001-2014,31,730.60,38.16,-84.94,cut profile,,No Gravel,A-6,(10),CL,LEAN CLAY with SAND,111.40,15.20,T99A,9.30,31.36,16.88,14.00,-0.03,2.61,100.00,100.00,100.00,100.00,100.00,100.00,100.00,95.01,83.16,31.54,27.12
Franklin,R-001-2014,33,715.50,38.16,-84.94,fill profile,,No Gravel,A-7-6,(13),ML,SILT with SAND,100.30,21.40,T99A,5.20,41.33,25.52,15.00,0.44,2.58,100.00,100.00,100.00,100.00,100.00,100.00,100.00,90.73,81.36,31.89,27.57
Franklin,R-001-2014,37,712.00,38.16,-84.93,cut profile,,No Gravel,A-7-6,(14),CL,LEAN CLAY with SAND,105.30,20.30,T99A,4.50,41.50,21.79,20.00,-0.05,2.79,100.00,100.00,100.00,100.00,100.00,100.00,100.00,84.75,73.93,37.24,32.99
Garrard,R-015-2009,101,946.88,37.59,-84.43,cut profile,,No Gravel,A-7-6,(22),CL,LEAN CLAY,104.00,20.60,T99A,5.60,42.55,20.25,23.00,0.22,2.70,100.00,100.00,100.00,100.00,100.00,100.00,100.00,95.93,92.15,33.29,27.72
Garrard,R-015-2009,104,951.52,37.59,-84.42,cut profile,,No Gravel,A-6,(19),CL,LEAN CLAY,102.40,20.80,T99A,3.50,40.41,20.62,19.00,0.18,2.72,100.00,100.00,100.00,100.00,100.00,100.00,100.00,97.48,94.67,37.13,31.60
Garrard,R-015-2009,111,961.02,37.59,-84.42,cut profile,,No Gravel,A-7-6,(30),CH,FAT CLAY,100.90,21.50,T99A,3.30,49.73,21.49,29.00,0.14,2.72,100.00,100.00,100.00,100.00,100.00,100.00,100.00,96.93,94.28,41.74,36.48
Garrard,R-015-2009,114,951.53,37.60,-84.42,cut profile,,No Gravel,A-6,(18),CL,LEAN CLAY,103.30,20.30,T99A,2.50,39.25,19.54,19.00,0.23,2.56,100.00,100.00,100.00,100.00,100.00,100.00,100.00,94.68,91.51,32.74,24.87
Garrard,R-015-2009,117,962.52,37.60,-84.42,cut profile,,No Gravel,A-6,(20),CL,LEAN CLAY,96.71,25.20,T99A,2.30,39.29,18.76,20.00,0.33,2.77,100.00,100.00,100.00,100.00,100.00,100.00,100.00,98.69,97.07,43.37,36.74
Garrard,R-015-2009,124,937.43,37.60,-84.41,cut profile,,No Gravel,A-7-6,(29),CL,LEAN CLAY,97.88,25.00,T99A,2.30,47.95,21.07,27.00,0.24,2.53,100.00,100.00,100.00,100.00,100.00,100.00,100.00,99.00,97.40,45.00,39.09
Garrard,R-015-2009,127,920.74,37.60,-84.41,cut profile,,With Gravel,A-6,(15),CL,LEAN CLAY,100.90,25.30,T99A,2.20,32.14,13.82,18.00,0.66,2.53,100.00,100.00,100.00,100.00,99.07,98.36,96.80,92.45,89.66,31.81,25.02
Garrard,R-015-2009,133,910.96,37.61,-84.40,cut profile,,No Gravel,A-7-6,(22),CL,LEAN CLAY,102.00,21.80,T99A,2.00,43.47,21.50,21.00,0.12,2.55,100.00,100.00,100.00,100.00,100.00,100.00,100.00,97.91,94.97,41.03,35.99
Garrard,R-015-2009,134,897.54,37.61,-84.40,cut profile,,No Gravel,A-6,(17),CL,LEAN CLAY,104.60,18.90,T99A,4.60,38.79,22.96,16.00,0.30,2.72,100.00,100.00,100.00,100.00,100.00,100.00,100.00,97.02,95.35,36.35,28.95
Garrard,R-015-2009,137,867.42,37.61,-84.40,cut profile,,With Gravel,A-7-6,(20),CL,LEAN CLAY with SAND,96.78,22.70,T99A,3.20,44.91,22.61,22.00,0.02,2.77,100.00,100.00,100.00,100.00,100.00,97.48,94.28,88.45,84.63,40.10,33.57
Garrard,R-015-2009,149,910.02,37.62,-84.40,cut profile,,With Gravel,A-7-5,(21),MH,ELASTIC SILT,92.91,23.80,T99A,6.70,53.07,33.44,20.00,-0.70,2.70,100.00,100.00,100.00,100.00,100.00,98.92,97.41,91.17,88.01,19.97,10.87
Garrard,R-015-2009,152,947.91,37.62,-84.40,cut profile,,No Gravel,A-7-6,(22),CL,LEAN CLAY,102.40,21.00,T99A,2.80,42.76,21.68,21.00,0.12,2.53,100.00,100.00,100.00,100.00,100.00,100.00,100.00,97.90,96.13,40.63,35.20
Garrard,R-015-2009,157,951.43,37.63,-84.39,cut profile,,No Gravel,A-7-6,(26),CL,LEAN CLAY,101.70,22.10,T99A,2.50,45.57,20.45,26.00,0.12,2.77,100.00,100.00,100.00,100.00,100.00,100.00,100.00,96.73,94.18,44.96,37.41
Garrard,R-015-2009,163,972.91,37.63,-84.39,cut profile,,No Gravel,A-7-6,(31),CH,FAT CLAY,102.40,20.80,T99A,3.70,54.78,23.38,32.00,0.03,2.53,100.00,100.00,100.00,100.00,100.00,100.00,100.00,92.56,88.81,47.77,41.42
Garrard,R-015-2009,164,875.71,37.61,-84.40,cut profile,,With Gravel,A-7-6,(21),CL,LEAN CLAY with SAND,98.21,23.90,T99A,2.80,46.28,21.94,24.00,0.07,2.60,100.00,100.00,100.00,100.00,100.00,98.66,94.31,88.75,84.90,42.86,33.87
Garrard,R-015-2009,166,921.74,37.62,-84.40,cut profile,,With Gravel,A-7-5,(19),ML,SILT,91.69,22.80,T99A,8.20,48.81,31.13,18.00,-0.46,2.64,100.00,100.00,100.00,100.00,99.69,99.30,98.53,92.98,88.48,28.63,21.67
Garrard,R-015-2009,88,1000.30,37.58,-84.44,cut profile,,No Gravel,A-7-6,(31),CH,FAT CLAY,101.00,22.60,T99A,4.20,51.44,22.33,29.00,0.06,2.72,100.00,100.00,100.00,100.00,100.00,100.00,100.00,97.82,95.47,43.71,38.45
Garrard,R-015-2009,94,998.77,37.58,-84.43,cut profile,,No Gravel,A-6,(15),CL,LEAN CLAY,103.40,20.50,T99A,5.00,38.08,21.73,16.00,0.18,2.70,100.00,100.00,100.00,100.00,100.00,100.00,100.00,95.61,92.13,31.22,22.31
Garrard,R-015-2009,97,975.67,37.58,-84.43,cut profile,,No Gravel,A-7-6,(33),CH,FAT CLAY,101.20,21.90,T99A,2.90,52.38,21.05,31.00,0.14,2.54,100.00,100.00,100.00,100.00,100.00,100.00,100.00,98.16,96.09,46.76,40.09
Grant,R-068-2014,201,939.50,38.63,-84.58,fill profile,,With Gravel,A-6,(21),CL,LEAN CLAY,107.50,17.90,T99A,6.94,39.38,18.19,21.00,0.24,2.66,100.00,100.00,100.00,100.00,100.00,99.95,99.84,97.52,94.96,38.93,32.76
Grant,R-068-2014,204,950.34,38.63,-84.58,cut profile,,With Gravel,A-6,(6),CL,SANDY LEAN CLAY,126.40,10.70,T99C_KYM,5.80,30.76,17.18,14.00,0.32,2.73,100.00,100.00,100.00,100.00,91.68,87.45,79.89,67.18,60.02,30.30,25.92
Grant,R-068-2014,217,926.51,38.62,-84.57,cut profile,,With Gravel,A-7-6,(27),CH,FAT CLAY with GRAVEL,108.40,17.00,T99C_KYM,3.38,61.02,24.90,36.00,-0.09,2.73,100.00,100.00,96.18,93.82,88.41,84.88,81.71,78.39,74.35,51.54,46.95
Grant,R-068-2014,229,928.54,38.62,-84.57,cut profile,,With Gravel,A-7-6,(35),CH,FAT CLAY,102.20,20.30,T99A,3.16,56.88,25.48,32.00,0.05,2.75,100.00,100.00,100.00,100.00,100.00,100.00,99.98,98.81,94.93,45.81,38.29
Grant,R-068-2014,229,928.54,38.62,-84.57,cut profile,,With Gravel,A-7-6,(29),CH,FAT CLAY,101.00,22.80,T99A,3.17,53.99,26.70,27.00,-0.58,2.75,100.00,100.00,100.00,100.00,100.00,99.85,99.38,98.33,94.22,52.04,44.29
Grant,R-068-2014,230,939.61,38.62,-84.57,cut profile,,With Gravel,A-7-6,(30),CH,FAT CLAY,101.40,21.70,698A,3.77,52.62,25.06,28.00,0.08,2.72,100.00,100.00,100.00,100.00,100.00,100.00,99.62,97.77,94.02,46.63,41.30
Grant,R-068-2014,232,916.99,38.62,-84.57,cut profile,,With Gravel,A-2-6,(0),GC,CLAYEY GRAVEL with SAND,134.50,8.00,T99C_KYM,15.86,27.91,16.96,11.00,-0.54,2.75,100.00,100.00,86.01,80.79,63.97,53.79,46.14,38.51,33.13,11.38,8.08
